14.700000,0.88,0.00,-0.06,0.00,0.00,1.00,1.00,-0.63,0.88,-0.06,-0.63,
14.800000,0.87,0.00,-0.14,0.00,0.00,1.00,1.00,-0.63,0.87,-0.14,-0.63,
14.900000,0.85,0.00,-0.23,0.00,0.00,1.00,1.00,-0.63,0.85,-0.23,-0.63,
15.000000,0.82,0.00,-0.31,0.00,0.00,1.00,1.00,-0.63,0.82,-0.31,-0.63,
15.100000,0.79,0.00,-0.39,0.00,0.00,1.00,1.00,-0.63,0.79,-0.39,-0.63,
15.200000,0.74,0.00,-0.47,0.00,0.00,1.00,1.00,-0.63,0.74,-0.47,-0.63,
15.300000,0.69,0.00,-0.54,0.00,0.00,1.00,1.00,-0.63,0.69,-0.54,-0.63,
15.400000,0.63,0.00,-0.61,0.00,0.00,1.00,1.00,-0.63,0.63,-0.61,-0.63,
15.500000,0.57,0.00,-0.67,0.00,0.00,1.00,1.00,-0.63,0.57,-0.67,-0.63,
15.600000,0.50,0.00,-0.72,0.00,0.00,1.00,1.00,-0.63,0.50,-0.72,-0.63,
15.700000,0.43,0.00,-0.77,0.00,0.00,1.00,1.00,-0.63,0.43,-0.77,-0.63,
15.800000,0.35,0.00,-0.81,0.00,0.00,1.00,1.00,-0.63,0.35,-0.81,-0.63,
15.900000,0.27,0.00,-0.84,0.00,0.00,1.00,1.00,-0.63,0.27,-0.84,-0.63,
16.000000,0.18,0.00,-0.86,0.00,0.00,1.00,1.00,-0.63,0.18,-0.86,-0.63,
16.100000,0.09,0.00,-0.87,0.00,0.00,1.00,1.00,-0.63,0.09,-0.87,-0.63,
16.200000,0.01,0.00,-0.88,0.00,0.00,1.00,1.00,-0.63,0.01,-0.88,-0.63,
16.300000,-0.08,0.00,-0.87,0.00,0.00,1.00,1.00,-0.63,-0.08,-0.87,-0.63,
16.400000,-0.17,0.00,-0.86,0.00,0.00,1.00,1.00,-0.63,-0.17,-0.86,-0.63,
16.500000,-0.25,0.00,-0.84,0.00,0.00,1.00,1.00,-0.63,-0.25,-0.84,-0.63,
16.600000,-0.34,0.00,-0.81,0.00,0.00,1.00,1.00,-0.63,-0.34,-0.81,-0.63,
16.700000,-0.41,0.00,-0.77,0.00,0.00,1.00,1.00,-0.63,-0.41,-0.77,-0.63,
16.800000,-0.49,0.00,-0.73,0.00,0.00,1.00,1.00,-0.63,-0.49,-0.73,-0.63,
16.900000,-0.56,0.00,-0.68,0.00,0.00,1.00,1.00,-0.63,-0.56,-0.68,-0.63,
17.000000,-0.62,0.00,-0.62,0.00,0.00,1.00,1.00,-0.63,-0.62,-0.62,-0.63,
17.100000,-0.68,0.00,-0.55,0.00,0.00,1.00,1.00,-0.63,-0.68,-0.55,-0.63,
17.200000,-0.73,0.00,-0.48,0.00,0.00,1.00,1.00,-0.63,-0.73,-0.48,-0.63,
17.300000,-0.78,0.00,-0.40,0.00,0.00,1.00,1.00,-0.63,-0.78,-0.40,-0.63,
17.400000,-0.82,0.00,-0.32,0.00,0.00,1.00,1.00,-0.63,-0.82,-0.32,-0.63,
17.500000,-0.84,0.00,-0.24,0.00,0.00,1.00,1.00,-0.63,-0.84,-0.24,-0.63,
17.600000,-0.86,0.00,-0.16,0.00,0.00,1.00,1.00,-0.63,-0.86,-0.16,-0.63,
17.700000,-0.87,0.00,-0.07,0.00,0.00,1.00,1.00,-0.63,-0.87,-0.07,-0.63,
17.800000,-0.88,0.00,0.02,0.00,0.00,1.00,1.00,-0.63,-0.88,0.02,-0.63,
17.900000,-0.87,0.00,0.11,0.00,0.00,1.00,1.00,-0.63,-0.87,0.11,-0.63,
18.000000,-0.86,0.00,0.19,0.00,0.00,1.00,1.00,-0.63,-0.86,0.19,-0.63,
18.100000,-0.83,0.00,0.28,0.00,0.00,1.00,1.00,-0.63,-0.83,0.28,-0.63,
18.200000,-0.80,0.00,0.36,0.00,0.00,1.00,1.00,-0.63,-0.80,0.36,-0.63,
18.300000,-0.76,0.00,0.44,0.00,0.00,1.00,1.00,-0.63,-0.76,0.44,-0.63,
18.400000,-0.71,0.00,0.51,0.00,0.00,1.00,1.00,-0.63,-0.71,0.51,-0.63,
18.500000,-0.66,0.00,0.58,0.00,0.00,1.00,1.00,-0.63,-0.66,0.58,-0.63,
18.600000,-0.60,0.00,0.64,0.00,0.00,1.00,1.00,-0.63,-0.60,0.64,-0.63,
18.700000,-0.53,0.00,0.70,0.00,0.00,1.00,1.00,-0.63,-0.53,0.70,-0.63,
18.800000,-0.46,0.00,0.75,0.00,0.00,1.00,1.00,-0.63,-0.46,0.75,-0.63,
18.900000,-0.38,0.00,0.79,0.00,0.00,1.00,1.00,-0.63,-0.38,0.79,-0.63,
19.000000,-0.30,0.00,0.82,0.00,0.00,1.00,1.00,-0.63,-0.30,0.82,-0.63,
19.100000,-0.22,0.00,0.85,0.00,0.00,1.00,1.00,-0.63,-0.22,0.85,-0.63,
19.200000,-0.13,0.00,0.87,0.00,0.00,1.00,1.00,-0.63,-0.13,0.87,-0.63,
19.300000,-0.04,0.00,0.88,0.00,0.00,1.00,1.00,-0.63,-0.04,0.88,-0.63,
19.400000,0.04,0.00,0.88,0.00,0.00,1.00,1.00,-0.63,0.04,0.88,-0.63,
19.500000,0.13,0.00,0.87,0.00,0.00,1.00,1.00,-0.63,0.13,0.87,-0.63,
19.600000,0.22,0.00,0.85,0.00,0.00,1.00,1.00,-0.63,0.22,0.85,-0.63,
19.700000,0.30,0.00,0.82,0.00,0.00,1.00,1.00,-0.63,0.30,0.82,-0.63,
19.800000,0.38,0.00,0.79,0.00,0.00,1.00,1.00,-0.63,0.38,0.79,-0.63,
19.900000,0.46,0.00,0.75,0.00,0.00,1.00,1.00,-0.63,0.46,0.75,-0.63,
